,date,counts,status,site
0,2019-07-10T15:45:00+0000,51.0,0.0,100055175
1,2019-07-10T16:00:00+0000,109.0,0.0,100055175
2,2019-07-10T16:15:00+0000,78.0,0.0,100055175
3,2019-07-10T16:30:00+0000,95.0,0.0,100055175
4,2019-07-10T16:45:00+0000,90.0,0.0,100055175
5,2019-07-10T17:00:00+0000,124.0,0.0,100055175
6,2019-07-10T17:15:00+0000,169.0,0.0,100055175
7,2019-07-10T17:30:00+0000,169.0,0.0,100055175
8,2019-07-10T17:45:00+0000,214.0,0.0,100055175
9,2019-07-10T18:00:00+0000,263.0,0.0,100055175
10,2019-07-10T18:15:00+0000,253.0,0.0,100055175
11,2019-07-10T18:30:00+0000,214.0,0.0,100055175
12,2019-07-10T18:45:00+0000,218.0,0.0,100055175
13,2019-07-10T19:00:00+0000,145.0,0.0,100055175
14,2019-07-10T19:15:00+0000,133.0,0.0,100055175
15,2019-07-10T19:30:00+0000,113.0,0.0,100055175
16,2019-07-10T19:45:00+0000,109.0,0.0,100055175
17,2019-07-10T20:00:00+0000,104.0,0.0,100055175
18,2019-07-10T20:15:00+0000,86.0,0.0,100055175
19,2019-07-10T20:30:00+0000,77.0,0.0,100055175
20,2019-07-10T20:45:00+0000,58.0,0.0,100055175
21,2019-07-10T21:00:00+0000,55.0,0.0,100055175
22,2019-07-10T21:15:00+0000,66.0,0.0,100055175
23,2019-07-10T21:30:00+0000,59.0,0.0,100055175
24,2019-07-10T21:45:00+0000,46.0,0.0,100055175
25,2019-07-10T22:00:00+0000,59.0,0.0,100055175
26,2019-07-10T22:15:00+0000,68.0,0.0,100055175
27,2019-07-10T22:30:00+0000,63.0,0.0,100055175
28,2019-07-10T22:45:00+0000,40.0,0.0,100055175
29,2019-07-10T23:00:00+0000,38.0,0.0,100055175
30,2019-07-10T23:15:00+0000,35.0,0.0,100055175
31,2019-07-10T23:30:00+0000,30.0,0.0,100055175
32,2019-07-10T23:45:00+0000,27.0,0.0,100055175
33,2019-07-11T00:00:00+0000,27.0,0.0,100055175
34,2019-07-11T00:15:00+0000,13.0,0.0,100055175
35,2019-07-11T00:30:00+0000,10.0,0.0,100055175
36,2019-07-11T00:45:00+0000,10.0,0.0,100055175
37,2019-07-11T01:00:00+0000,15.0,0.0,100055175
38,2019-07-11T01:15:00+0000,7.0,0.0,100055175
39,2019-07-11T01:30:00+0000,6.0,0.0,100055175
40,2019-07-11T01:45:00+0000,5.0,0.0,100055175
41,2019-07-11T02:00:00+0000,3.0,0.0,100055175
42,2019-07-11T02:15:00+0000,5.0,0.0,100055175
43,2019-07-11T02:30:00+0000,2.0,0.0,100055175
44,2019-07-11T02:45:00+0000,2.0,0.0,100055175
45,2019-07-11T03:00:00+0000,8.0,0.0,100055175
46,2019-07-11T03:15:00+0000,4.0,0.0,100055175
47,2019-07-11T03:30:00+0000,3.0,0.0,100055175
48,2019-07-11T03:45:00+0000,1.0,0.0,100055175
49,2019-07-11T04:00:00+0000,8.0,0.0,100055175
50,2019-07-11T04:15:00+0000,2.0,0.0,100055175
51,2019-07-11T04:30:00+0000,1.0,0.0,100055175
52,2019-07-11T04:45:00+0000,1.0,0.0,100055175
53,2019-07-11T05:00:00+0000,5.0,0.0,100055175
54,2019-07-11T05:15:00+0000,8.0,0.0,100055175
55,2019-07-11T05:30:00+0000,6.0,0.0,100055175
56,2019-07-11T05:45:00+0000,10.0,0.0,100055175
57,2019-07-11T06:00:00+0000,15.0,0.0,100055175
58,2019-07-11T06:15:00+0000,28.0,0.0,100055175
59,2019-07-11T06:30:00+0000,32.0,0.0,100055175
60,2019-07-11T06:45:00+0000,37.0,0.0,100055175
61,2019-07-11T07:00:00+0000,43.0,0.0,100055175
62,2019-07-11T07:15:00+0000,62.0,0.0,100055175
63,2019-07-11T07:30:00+0000,72.0,0.0,100055175
64,2019-07-11T07:45:00+0000,79.0,0.0,100055175
65,2019-07-11T08:00:00+0000,132.0,0.0,100055175
66,2019-07-11T08:15:00+0000,145.0,0.0,100055175
67,2019-07-11T08:30:00+0000,149.0,0.0,100055175
68,2019-07-11T08:45:00+0000,154.0,0.0,100055175
69,2019-07-11T09:00:00+0000,124.0,0.0,100055175
70,2019-07-11T09:15:00+0000,139.0,0.0,100055175
71,2019-07-11T09:30:00+0000,114.0,0.0,100055175
72,2019-07-11T09:45:00+0000,84.0,0.0,100055175
73,2019-07-11T10:00:00+0000,86.0,0.0,100055175
74,2019-07-11T10:15:00+0000,80.0,0.0,100055175
75,2019-07-11T10:30:00+0000,55.0,0.0,100055175
76,2019-07-11T10:45:00+0000,54.0,0.0,100055175
77,2019-07-11T11:00:00+0000,56.0,0.0,100055175
78,2019-07-11T11:15:00+0000,49.0,0.0,100055175
79,2019-07-11T11:30:00+0000,39.0,0.0,100055175
80,2019-07-11T11:45:00+0000,33.0,0.0,100055175
81,2019-07-11T12:00:00+0000,49.0,0.0,100055175
82,2019-07-11T12:15:00+0000,53.0,0.0,100055175
83,2019-07-11T12:30:00+0000,54.0,0.0,100055175
84,2019-07-11T12:45:00+0000,37.0,0.0,100055175
85,2019-07-11T13:00:00+0000,52.0,0.0,100055175
86,2019-07-11T13:15:00+0000,38.0,0.0,100055175
87,2019-07-11T13:30:00+0000,46.0,0.0,100055175
88,2019-07-11T13:45:00+0000,31.0,0.0,100055175
89,2019-07-11T14:00:00+0000,30.0,0.0,100055175
90,2019-07-11T14:15:00+0000,50.0,0.0,100055175
91,2019-07-11T14:30:00+0000,54.0,0.0,100055175
92,2019-07-11T14:45:00+0000,39.0,0.0,100055175
93,2019-07-11T15:00:00+0000,23.0,0.0,100055175
94,2019-07-11T15:15:00+0000,32.0,0.0,100055175
95,2019-07-11T15:30:00+0000,28.0,0.0,100055175
96,2019-07-11T15:45:00+0000,38.0,0.0,100055175
97,2019-07-11T16:00:00+0000,62.0,0.0,100055175
98,2019-07-11T16:15:00+0000,61.0,0.0,100055175
99,2019-07-11T16:30:00+0000,33.0,0.0,100055175
100,2019-07-11T16:45:00+0000,41.0,0.0,100055175
