,date,counts,status,site
0,2019-10-24T00:00:00+0000,0.0,0.0,100057320
1,2019-10-24T00:15:00+0000,0.0,0.0,100057320
2,2019-10-24T00:30:00+0000,0.0,0.0,100057320
3,2019-10-24T00:45:00+0000,0.0,0.0,100057320
4,2019-10-24T01:00:00+0000,0.0,0.0,100057320
5,2019-10-24T01:15:00+0000,0.0,0.0,100057320
6,2019-10-24T01:30:00+0000,0.0,0.0,100057320
7,2019-10-24T01:45:00+0000,0.0,0.0,100057320
8,2019-10-24T02:00:00+0000,0.0,0.0,100057320
9,2019-10-24T02:15:00+0000,0.0,0.0,100057320
10,2019-10-24T02:30:00+0000,0.0,0.0,100057320
11,2019-10-24T02:45:00+0000,0.0,0.0,100057320
12,2019-10-24T03:00:00+0000,0.0,0.0,100057320
13,2019-10-24T03:15:00+0000,0.0,0.0,100057320
14,2019-10-24T03:30:00+0000,0.0,0.0,100057320
15,2019-10-24T03:45:00+0000,0.0,0.0,100057320
16,2019-10-24T04:00:00+0000,0.0,0.0,100057320
17,2019-10-24T04:15:00+0000,0.0,0.0,100057320
18,2019-10-24T04:30:00+0000,0.0,0.0,100057320
19,2019-10-24T04:45:00+0000,0.0,0.0,100057320
20,2019-10-24T05:00:00+0000,0.0,0.0,100057320
21,2019-10-24T05:15:00+0000,0.0,0.0,100057320
22,2019-10-24T05:30:00+0000,0.0,0.0,100057320
23,2019-10-24T05:45:00+0000,0.0,0.0,100057320
24,2019-10-24T06:00:00+0000,0.0,0.0,100057320
25,2019-10-24T06:15:00+0000,0.0,0.0,100057320
26,2019-10-24T06:30:00+0000,0.0,0.0,100057320
27,2019-10-24T06:45:00+0000,0.0,0.0,100057320
28,2019-10-24T07:00:00+0000,0.0,0.0,100057320
29,2019-10-24T07:15:00+0000,0.0,0.0,100057320
30,2019-10-24T07:30:00+0000,0.0,0.0,100057320
31,2019-10-24T07:45:00+0000,0.0,0.0,100057320
32,2019-10-24T08:00:00+0000,0.0,0.0,100057320
33,2019-10-24T08:15:00+0000,0.0,0.0,100057320
34,2019-10-24T08:30:00+0000,0.0,0.0,100057320
35,2019-10-24T08:45:00+0000,0.0,0.0,100057320
36,2019-10-24T09:00:00+0000,0.0,0.0,100057320
37,2019-10-24T09:15:00+0000,0.0,0.0,100057320
38,2019-10-24T09:30:00+0000,0.0,0.0,100057320
39,2019-10-24T09:45:00+0000,0.0,0.0,100057320
40,2019-10-24T10:00:00+0000,0.0,0.0,100057320
41,2019-10-24T10:15:00+0000,0.0,0.0,100057320
42,2019-10-24T10:30:00+0000,0.0,0.0,100057320
43,2019-10-24T10:45:00+0000,0.0,0.0,100057320
44,2019-10-24T11:00:00+0000,0.0,0.0,100057320
45,2019-10-24T11:15:00+0000,0.0,0.0,100057320
46,2019-10-24T11:30:00+0000,0.0,0.0,100057320
47,2019-10-24T11:45:00+0000,0.0,0.0,100057320
48,2019-10-24T12:00:00+0000,0.0,0.0,100057320
49,2019-10-24T12:15:00+0000,0.0,0.0,100057320
50,2019-10-24T12:30:00+0000,0.0,0.0,100057320
51,2019-10-24T12:45:00+0000,0.0,0.0,100057320
52,2019-10-24T13:00:00+0000,6.0,0.0,100057320
53,2019-10-24T13:15:00+0000,15.0,0.0,100057320
54,2019-10-24T13:30:00+0000,20.0,0.0,100057320
55,2019-10-24T13:45:00+0000,18.0,0.0,100057320
56,2019-10-24T14:00:00+0000,29.0,0.0,100057320
57,2019-10-24T14:15:00+0000,23.0,0.0,100057320
58,2019-10-24T14:30:00+0000,13.0,0.0,100057320
59,2019-10-24T14:45:00+0000,24.0,0.0,100057320
60,2019-10-24T15:00:00+0000,22.0,0.0,100057320
61,2019-10-24T15:15:00+0000,31.0,0.0,100057320
62,2019-10-24T15:30:00+0000,28.0,0.0,100057320
63,2019-10-24T15:45:00+0000,30.0,0.0,100057320
64,2019-10-24T16:00:00+0000,19.0,0.0,100057320
65,2019-10-24T16:15:00+0000,26.0,0.0,100057320
66,2019-10-24T16:30:00+0000,21.0,0.0,100057320
67,2019-10-24T16:45:00+0000,26.0,0.0,100057320
68,2019-10-24T17:00:00+0000,35.0,0.0,100057320
69,2019-10-24T17:15:00+0000,35.0,0.0,100057320
70,2019-10-24T17:30:00+0000,45.0,0.0,100057320
71,2019-10-24T17:45:00+0000,42.0,0.0,100057320
72,2019-10-24T18:00:00+0000,36.0,0.0,100057320
73,2019-10-24T18:15:00+0000,29.0,0.0,100057320
74,2019-10-24T18:30:00+0000,34.0,0.0,100057320
75,2019-10-24T18:45:00+0000,51.0,0.0,100057320
76,2019-10-24T19:00:00+0000,26.0,0.0,100057320
77,2019-10-24T19:15:00+0000,36.0,0.0,100057320
