,date,counts,status,site
0,2019-10-24T00:00:00+0000,0.0,0.0,100057319
1,2019-10-24T00:15:00+0000,0.0,0.0,100057319
2,2019-10-24T00:30:00+0000,0.0,0.0,100057319
3,2019-10-24T00:45:00+0000,0.0,0.0,100057319
4,2019-10-24T01:00:00+0000,0.0,0.0,100057319
5,2019-10-24T01:15:00+0000,0.0,0.0,100057319
6,2019-10-24T01:30:00+0000,0.0,0.0,100057319
7,2019-10-24T01:45:00+0000,0.0,0.0,100057319
8,2019-10-24T02:00:00+0000,0.0,0.0,100057319
9,2019-10-24T02:15:00+0000,0.0,0.0,100057319
10,2019-10-24T02:30:00+0000,0.0,0.0,100057319
11,2019-10-24T02:45:00+0000,0.0,0.0,100057319
12,2019-10-24T03:00:00+0000,0.0,0.0,100057319
13,2019-10-24T03:15:00+0000,0.0,0.0,100057319
14,2019-10-24T03:30:00+0000,0.0,0.0,100057319
15,2019-10-24T03:45:00+0000,0.0,0.0,100057319
16,2019-10-24T04:00:00+0000,0.0,0.0,100057319
17,2019-10-24T04:15:00+0000,0.0,0.0,100057319
18,2019-10-24T04:30:00+0000,0.0,0.0,100057319
19,2019-10-24T04:45:00+0000,0.0,0.0,100057319
20,2019-10-24T05:00:00+0000,0.0,0.0,100057319
21,2019-10-24T05:15:00+0000,0.0,0.0,100057319
22,2019-10-24T05:30:00+0000,0.0,0.0,100057319
23,2019-10-24T05:45:00+0000,0.0,0.0,100057319
24,2019-10-24T06:00:00+0000,0.0,0.0,100057319
25,2019-10-24T06:15:00+0000,0.0,0.0,100057319
26,2019-10-24T06:30:00+0000,0.0,0.0,100057319
27,2019-10-24T06:45:00+0000,0.0,0.0,100057319
28,2019-10-24T07:00:00+0000,0.0,0.0,100057319
29,2019-10-24T07:15:00+0000,0.0,0.0,100057319
30,2019-10-24T07:30:00+0000,0.0,0.0,100057319
31,2019-10-24T07:45:00+0000,0.0,0.0,100057319
32,2019-10-24T08:00:00+0000,0.0,0.0,100057319
33,2019-10-24T08:15:00+0000,0.0,0.0,100057319
34,2019-10-24T08:30:00+0000,0.0,0.0,100057319
35,2019-10-24T08:45:00+0000,0.0,0.0,100057319
36,2019-10-24T09:00:00+0000,0.0,0.0,100057319
37,2019-10-24T09:15:00+0000,0.0,0.0,100057319
38,2019-10-24T09:30:00+0000,0.0,0.0,100057319
39,2019-10-24T09:45:00+0000,0.0,0.0,100057319
40,2019-10-24T10:00:00+0000,363.0,0.0,100057319
41,2019-10-24T10:15:00+0000,449.0,0.0,100057319
42,2019-10-24T10:30:00+0000,80.0,0.0,100057319
43,2019-10-24T10:45:00+0000,323.0,0.0,100057319
44,2019-10-24T11:00:00+0000,405.0,0.0,100057319
45,2019-10-24T11:15:00+0000,66.0,0.0,100057319
46,2019-10-24T11:30:00+0000,226.0,0.0,100057319
47,2019-10-24T11:45:00+0000,471.0,0.0,100057319
48,2019-10-24T12:00:00+0000,460.0,0.0,100057319
49,2019-10-24T12:15:00+0000,58.0,0.0,100057319
50,2019-10-24T12:30:00+0000,409.0,0.0,100057319
51,2019-10-24T12:45:00+0000,241.0,0.0,100057319
52,2019-10-24T13:00:00+0000,109.0,0.0,100057319
53,2019-10-24T13:15:00+0000,243.0,0.0,100057319
54,2019-10-24T13:30:00+0000,96.0,0.0,100057319
55,2019-10-24T13:45:00+0000,42.0,0.0,100057319
56,2019-10-24T14:00:00+0000,28.0,0.0,100057319
57,2019-10-24T14:15:00+0000,150.0,0.0,100057319
58,2019-10-24T14:30:00+0000,31.0,0.0,100057319
59,2019-10-24T14:45:00+0000,30.0,0.0,100057319
60,2019-10-24T15:00:00+0000,109.0,0.0,100057319
61,2019-10-24T15:15:00+0000,50.0,0.0,100057319
62,2019-10-24T15:30:00+0000,196.0,0.0,100057319
63,2019-10-24T15:45:00+0000,67.0,0.0,100057319
64,2019-10-24T16:00:00+0000,348.0,0.0,100057319
65,2019-10-24T16:15:00+0000,72.0,0.0,100057319
66,2019-10-24T16:30:00+0000,393.0,0.0,100057319
67,2019-10-24T16:45:00+0000,316.0,0.0,100057319
68,2019-10-24T17:00:00+0000,126.0,0.0,100057319
69,2019-10-24T17:15:00+0000,392.0,0.0,100057319
70,2019-10-24T17:30:00+0000,622.0,0.0,100057319
71,2019-10-24T17:45:00+0000,229.0,0.0,100057319
72,2019-10-24T18:00:00+0000,287.0,0.0,100057319
73,2019-10-24T18:15:00+0000,452.0,0.0,100057319
74,2019-10-24T18:30:00+0000,75.0,0.0,100057319
75,2019-10-24T18:45:00+0000,82.0,0.0,100057319
76,2019-10-24T19:00:00+0000,62.0,0.0,100057319
77,2019-10-24T19:15:00+0000,75.0,0.0,100057319
78,2019-10-24T19:30:00+0000,192.0,0.0,100057319
79,2019-10-24T19:45:00+0000,190.0,0.0,100057319
80,2019-10-24T20:00:00+0000,195.0,0.0,100057319
81,2019-10-24T20:15:00+0000,51.0,0.0,100057319
82,2019-10-24T20:30:00+0000,73.0,0.0,100057319
83,2019-10-24T20:45:00+0000,188.0,0.0,100057319
84,2019-10-24T21:00:00+0000,89.0,0.0,100057319
85,2019-10-24T21:15:00+0000,71.0,0.0,100057319
86,2019-10-24T21:30:00+0000,220.0,0.0,100057319
87,2019-10-24T21:45:00+0000,247.0,0.0,100057319
88,2019-10-24T22:00:00+0000,54.0,0.0,100057319
89,2019-10-24T22:15:00+0000,350.0,0.0,100057319
90,2019-10-24T22:30:00+0000,566.0,0.0,100057319
91,2019-10-24T22:45:00+0000,198.0,0.0,100057319
92,2019-10-24T23:00:00+0000,570.0,0.0,100057319
93,2019-10-24T23:15:00+0000,529.0,0.0,100057319
94,2019-10-24T23:30:00+0000,207.0,0.0,100057319
95,2019-10-24T23:45:00+0000,474.0,0.0,100057319
96,2019-10-25T00:00:00+0000,284.0,0.0,100057319
97,2019-10-25T00:15:00+0000,276.0,0.0,100057319
98,2019-10-25T00:30:00+0000,429.0,0.0,100057319
99,2019-10-25T00:45:00+0000,296.0,0.0,100057319
100,2019-10-25T01:00:00+0000,493.0,0.0,100057319
101,2019-10-25T01:15:00+0000,383.0,0.0,100057319
102,2019-10-25T01:30:00+0000,251.0,0.0,100057319
103,2019-10-25T01:45:00+0000,101.0,0.0,100057319
104,2019-10-25T02:00:00+0000,232.0,0.0,100057319
105,2019-10-25T02:15:00+0000,205.0,0.0,100057319
106,2019-10-25T02:30:00+0000,149.0,0.0,100057319
107,2019-10-25T02:45:00+0000,147.0,0.0,100057319
108,2019-10-25T03:00:00+0000,231.0,0.0,100057319
109,2019-10-25T03:15:00+0000,378.0,0.0,100057319
110,2019-10-25T03:30:00+0000,139.0,0.0,100057319
111,2019-10-25T03:45:00+0000,246.0,0.0,100057319
112,2019-10-25T04:00:00+0000,127.0,0.0,100057319
113,2019-10-25T04:15:00+0000,105.0,0.0,100057319
114,2019-10-25T04:30:00+0000,317.0,0.0,100057319
115,2019-10-25T04:45:00+0000,246.0,0.0,100057319
116,2019-10-25T05:00:00+0000,87.0,0.0,100057319
117,2019-10-25T05:15:00+0000,347.0,0.0,100057319
118,2019-10-25T05:30:00+0000,78.0,0.0,100057319
119,2019-10-25T05:45:00+0000,123.0,0.0,100057319
120,2019-10-25T06:00:00+0000,247.0,0.0,100057319
121,2019-10-25T06:15:00+0000,155.0,0.0,100057319
122,2019-10-25T06:30:00+0000,119.0,0.0,100057319
123,2019-10-25T06:45:00+0000,321.0,0.0,100057319
124,2019-10-25T07:00:00+0000,342.0,0.0,100057319
125,2019-10-25T07:15:00+0000,407.0,0.0,100057319
126,2019-10-25T07:30:00+0000,351.0,0.0,100057319
127,2019-10-25T07:45:00+0000,605.0,0.0,100057319
128,2019-10-25T08:00:00+0000,569.0,0.0,100057319
129,2019-10-25T08:15:00+0000,360.0,0.0,100057319
130,2019-10-25T08:30:00+0000,506.0,0.0,100057319
131,2019-10-25T08:45:00+0000,316.0,0.0,100057319
132,2019-10-25T09:00:00+0000,609.0,0.0,100057319
133,2019-10-25T09:15:00+0000,653.0,0.0,100057319
134,2019-10-25T09:30:00+0000,603.0,0.0,100057319
135,2019-10-25T09:45:00+0000,305.0,0.0,100057319
136,2019-10-25T10:00:00+0000,420.0,0.0,100057319
137,2019-10-25T10:15:00+0000,680.0,0.0,100057319
138,2019-10-25T10:30:00+0000,384.0,0.0,100057319
139,2019-10-25T10:45:00+0000,516.0,0.0,100057319
140,2019-10-25T11:00:00+0000,524.0,0.0,100057319
141,2019-10-25T11:15:00+0000,266.0,0.0,100057319
142,2019-10-25T11:30:00+0000,248.0,0.0,100057319
143,2019-10-25T11:45:00+0000,291.0,0.0,100057319
144,2019-10-25T12:00:00+0000,309.0,0.0,100057319
145,2019-10-25T12:15:00+0000,77.0,0.0,100057319
146,2019-10-25T12:30:00+0000,328.0,0.0,100057319
147,2019-10-25T12:45:00+0000,327.0,0.0,100057319
148,2019-10-25T13:00:00+0000,501.0,0.0,100057319
149,2019-10-25T13:15:00+0000,323.0,0.0,100057319
150,2019-10-25T13:30:00+0000,416.0,0.0,100057319
151,2019-10-25T13:45:00+0000,432.0,0.0,100057319
152,2019-10-25T14:00:00+0000,432.0,0.0,100057319
153,2019-10-25T14:15:00+0000,469.0,0.0,100057319
154,2019-10-25T14:30:00+0000,437.0,0.0,100057319
155,2019-10-25T14:45:00+0000,151.0,0.0,100057319
156,2019-10-25T15:00:00+0000,329.0,0.0,100057319
157,2019-10-25T15:15:00+0000,82.0,0.0,100057319
158,2019-10-25T15:30:00+0000,117.0,0.0,100057319
159,2019-10-25T15:45:00+0000,47.0,0.0,100057319
160,2019-10-25T16:00:00+0000,39.0,0.0,100057319
161,2019-10-25T16:15:00+0000,48.0,0.0,100057319
162,2019-10-25T16:30:00+0000,40.0,0.0,100057319
163,2019-10-25T16:45:00+0000,31.0,0.0,100057319
164,2019-10-25T17:00:00+0000,27.0,0.0,100057319
165,2019-10-25T17:15:00+0000,35.0,0.0,100057319
166,2019-10-25T17:30:00+0000,42.0,0.0,100057319
167,2019-10-25T17:45:00+0000,104.0,0.0,100057319
168,2019-10-25T18:00:00+0000,53.0,0.0,100057319
169,2019-10-25T18:15:00+0000,54.0,0.0,100057319
170,2019-10-25T18:30:00+0000,62.0,0.0,100057319
171,2019-10-25T18:45:00+0000,56.0,0.0,100057319
172,2019-10-25T19:00:00+0000,63.0,0.0,100057319
